source,ID,country,month,year,lat,lon
GBIF,3834,E_AUS,5,2011,-37.714,141.942
GBIF,3836,E_AUS,5,2011,-37.6685,141.8483
GBIF,3838,E_AUS,5,2011,-37.6705,141.9394
GBIF,3840,E_AUS,5,2011,-37.6965,142.0399
GBIF,3842,E_AUS,5,2011,-37.686,141.944
GBIF,3844,E_AUS,5,2011,-37.7086,142.0187
GBIF,3846,E_AUS,5,2011,-37.7139,142.0651
GBIF,3848,E_AUS,5,2011,-37.718,141.948
GBIF,3850,E_AUS,5,2011,-37.713,141.983
GBIF,3852,E_AUS,5,2011,-37.7245,141.9708
GBIF,3854,E_AUS,5,2011,-37.7568,141.9733
GBIF,3856,E_AUS,5,2011,-37.5993,142.1041
GBIF,3858,E_AUS,5,2011,-37.7144,142.0191
GBIF,3860,E_AUS,5,2011,-37.6316,142.0701
GBIF,3862,E_AUS,5,2011,-37.7111,142.0239
GBIF,3864,E_AUS,5,2011,-37.674,142.082
GBIF,3866,E_AUS,5,2011,-37.3992,141.8865
GBIF,3868,E_AUS,5,2011,-37.2734,141.8274
GBIF,3870,E_AUS,5,2011,-37.4781,141.9975
GBIF,3872,E_AUS,5,2011,-37.5633,141.8111
GBIF,3874,E_AUS,5,2011,-37.171,141.602
GBIF,3876,E_AUS,5,2011,-37.3034,141.5691
GBIF,3878,E_AUS,5,2011,-37.2686,141.5763
GBIF,3880,E_AUS,5,2011,-37.1741,141.5951
GBIF,3882,E_AUS,5,2011,-37.195,141.578
GBIF,3884,E_AUS,5,2011,-37.2686,141.6111
GBIF,3886,E_AUS,5,2011,-37.2509,141.5319
GBIF,3888,E_AUS,5,2011,-37.34,141.65
GBIF,3890,E_AUS,5,2011,-37.342,141.576
GBIF,3892,E_AUS,5,2011,-37.5187,142.0187
GBIF,3894,E_AUS,5,2011,-37.3419,141.5859
GBIF,3896,E_AUS,5,2011,-37.516,142.036
GBIF,3898,E_AUS,5,2011,-37.4341,141.5515
GBIF,3900,E_AUS,5,2011,-37.5141,141.7561
GBIF,3902,E_AUS,5,2011,-37.5288,141.7508
GBIF,3904,E_AUS,5,2011,-37.5016,141.7263
GBIF,3906,E_AUS,5,2011,-37.4065,141.7453
GBIF,3908,E_AUS,5,2011,-37.6569,142.2089
GBIF,3910,E_AUS,5,2011,-37.6334,142.1451
GBIF,3912,E_AUS,5,2011,-37.6188,142.1763
GBIF,3914,E_AUS,5,2011,-37.539,141.679
GBIF,3916,E_AUS,5,2011,-37.5301,141.5693
GBIF,3918,E_AUS,5,2011,-37.528,141.613
GBIF,3920,E_AUS,5,2011,-37.5136,141.6186
GBIF,3922,E_AUS,5,2011,-37.587,142.037
GBIF,3924,E_AUS,5,2011,-37.5548,142.0381
GBIF,3926,E_AUS,5,2011,-37.6786,142.0099
GBIF,3928,E_AUS,5,2011,-37.5579,141.6203
GBIF,3930,E_AUS,5,2011,-37.6073,141.6075
GBIF,3932,E_AUS,5,2011,-37.5722,141.6095
GBIF,3934,E_AUS,5,2011,-37.601,141.637
GBIF,3936,E_AUS,5,2011,-37.6316,141.6543
GBIF,3938,E_AUS,5,2011,-37.6186,141.5957
GBIF,3940,E_AUS,5,2011,-37.6257,141.6397
GBIF,3942,E_AUS,5,2011,-37.499,141.703
GBIF,3944,E_AUS,5,2011,-37.6023,141.7061
GBIF,3950,E_AUS,6,2011,-35.058054,147.351212
GBIF,3952,E_AUS,6,2011,-37.9203,144.7352
GBIF,3954,E_AUS,6,2011,-36.4,146.4
GBIF,3957,E_AUS,6,2011,-37.1,141
GBIF,3959,E_AUS,6,2011,-37.3,141.2
GBIF,3962,E_AUS,6,2011,-37,141.6
GBIF,3964,E_AUS,6,2011,-36.4,142.4
GBIF,3967,E_AUS,6,2011,-37.1,145.1
GBIF,3969,E_AUS,6,2011,-36.9,145.1
GBIF,3972,E_AUS,6,2011,-37,146
GBIF,3974,E_AUS,6,2011,-38.254,146.578
GBIF,3976,E_AUS,6,2011,-36.1246,146.8152
GBIF,3978,E_AUS,6,2011,-36.4989,142.4047
GBIF,3980,E_AUS,6,2011,-37.3021,141.2523
GBIF,3982,E_AUS,6,2011,-37.0762,141.6229
GBIF,3984,E_AUS,6,2011,-36.6744,141.1712
GBIF,3986,E_AUS,6,2011,-36.8048,147.6684
GBIF,3988,E_AUS,6,2011,-37.2805,142.8734
GBIF,3990,E_AUS,6,2011,-37.14,145.22
GBIF,3992,E_AUS,6,2011,-37.1585,145.1099
GBIF,3994,E_AUS,6,2011,-37.0165,145.4567
GBIF,3996,E_AUS,6,2011,-37.6805,142.2185
GBIF,3998,E_AUS,6,2011,-37.6259,142.1947
GBIF,4000,E_AUS,6,2011,-37.7275,142.0784
GBIF,4002,E_AUS,6,2011,-37.7045,142.0797
GBIF,4004,E_AUS,6,2011,-37.6976,142.1486
GBIF,4006,E_AUS,6,2011,-37.7155,142.0498
GBIF,4008,E_AUS,6,2011,-37.696,142.076
GBIF,4010,E_AUS,6,2011,-37.6953,142.0948
GBIF,4012,E_AUS,7,2011,-32.680418,151.694069
GBIF,4014,E_AUS,7,2011,-38.3981,146.1132
GBIF,4016,E_AUS,7,2011,-37.6931,144.7983
GBIF,4018,E_AUS,7,2011,-37.5485,143.2607
GBIF,4020,E_AUS,8,2011,-34.63795,138.8117
GBIF,4022,E_AUS,8,2011,-34.63595,138.8019
GBIF,4024,E_AUS,8,2011,-34.64217,138.81623
GBIF,4026,E_AUS,8,2011,-34.61851,138.78258
GBIF,4028,E_AUS,8,2011,-34.61458,138.77185
GBIF,4030,E_AUS,8,2011,-34.62491,138.78577
GBIF,4032,E_AUS,8,2011,-34.61968,138.77845
GBIF,4034,E_AUS,8,2011,-34.61489,138.78059
GBIF,4036,E_AUS,8,2011,-34.64441,138.81435
GBIF,4038,E_AUS,8,2011,-34.61614,138.77588
GBIF,4040,E_AUS,8,2011,-34.62498,138.78328
GBIF,4042,E_AUS,8,2011,-34.62289,138.78286
GBIF,4044,E_AUS,8,2011,-34.63213,138.78027
GBIF,4048,E_AUS,8,2011,-37.7847,145.1146
GBIF,4050,E_AUS,8,2011,-38.0061,145.1969
GBIF,4052,E_AUS,8,2011,-37.8828,144.7603
GBIF,4056,E_AUS,8,2011,-34.6981,138.8339
GBIF,4058,E_AUS,9,2011,-32.313902,150.827279
GBIF,4061,E_AUS,9,2011,-34.317593,147.215919
GBIF,4063,E_AUS,9,2011,-34.277029,146.05512
GBIF,4065,E_AUS,9,2011,-33.844947,147.919542
GBIF,4067,E_AUS,9,2011,-34.441778,147.104424
GBIF,4069,E_AUS,9,2011,-35.058896,147.356593
GBIF,4071,E_AUS,9,2011,-37.5485,143.0513
GBIF,4073,E_AUS,9,2011,-38.0484,147.5789
GBIF,4075,E_AUS,9,2011,-38.27,145.58
GBIF,4078,E_AUS,9,2011,-37.0989,145.2738
GBIF,4081,E_AUS,9,2011,-36.3,146.2
GBIF,4083,E_AUS,9,2011,-36.2,146.4
GBIF,4087,E_AUS,9,2011,-36.3,146.5
GBIF,4090,E_AUS,9,2011,-37.4608,144.9618
GBIF,4092,E_AUS,9,2011,-37.5544,144.8831
GBIF,4094,E_AUS,9,2011,-36.6293,141.8336
GBIF,4096,E_AUS,9,2011,-36.0565,146.4832
GBIF,4098,E_AUS,9,2011,-37.212,143.942
GBIF,4100,E_AUS,9,2011,-36.2525,146.4388
GBIF,4102,E_AUS,9,2011,-36.0589,146.4832
GBIF,4104,E_AUS,9,2011,-36.3359,146.5057
GBIF,4106,E_AUS,9,2011,-36.8656,143.5945
GBIF,4112,E_AUS,10,2011,-32.1284,149.236759
GBIF,4114,E_AUS,10,2011,-33.934836,150.965479
GBIF,4116,E_AUS,10,2011,-29.459599,148.202624
GBIF,4118,E_AUS,10,2011,-32.629487,151.141561
GBIF,4120,E_AUS,10,2011,-34.62316,138.77045
GBIF,4122,E_AUS,10,2011,-34.67212,138.84331
GBIF,4124,E_AUS,10,2011,-34.690251,149.193649
GBIF,4127,E_AUS,10,2011,-33.462985,148.051686
GBIF,4129,E_AUS,10,2011,-33.699596,147.446467
GBIF,4131,E_AUS,10,2011,-33.593137,147.397193
GBIF,4133,E_AUS,10,2011,-33.615902,147.343041
GBIF,4135,E_AUS,10,2011,-38.2331,145.1672
GBIF,4137,E_AUS,10,2011,-37.6281,144.8008
GBIF,4139,E_AUS,10,2011,-37.4,144.9
GBIF,4142,E_AUS,10,2011,-38.0902,144.3616
GBIF,4144,E_AUS,10,2011,-36.8269,142.3628
GBIF,4146,E_AUS,10,2011,-38.0425,145.1292
GBIF,4148,E_AUS,10,2011,-37.5694,144.7722
GBIF,4150,E_AUS,10,2011,-37.6265,145.0188
GBIF,4152,E_AUS,10,2011,-35.9681,147.7794
GBIF,4156,W_AUS,10,2011,-31.637778,129.004167
GBIF,4158,E_AUS,10,2011,-34.96885,138.7776
GBIF,4160,E_AUS,10,2011,-35.03814,138.7044
GBIF,4162,E_AUS,11,2011,-33.831403,143.336565
GBIF,4164,E_AUS,11,2011,-34.422423,148.470206
GBIF,4166,E_AUS,11,2011,-34.535632,148.151108
GBIF,4168,E_AUS,11,2011,-38.6097,145.6144
GBIF,4170,E_AUS,11,2011,-36.1,145.4
GBIF,4172,E_AUS,11,2011,-36.2,145.7
GBIF,4175,E_AUS,11,2011,-36.1,146
GBIF,4177,E_AUS,11,2011,-36.6,146
GBIF,4179,E_AUS,11,2011,-36.6,146.1
GBIF,4181,E_AUS,11,2011,-36.6,143.4
GBIF,4183,E_AUS,11,2011,-37.1,145
GBIF,4185,E_AUS,11,2011,-36.8,141
GBIF,4187,E_AUS,11,2011,-38.1,144
GBIF,4191,E_AUS,11,2011,-38.3,144.3
GBIF,4193,E_AUS,11,2011,-38.0489,144.4592
GBIF,4195,E_AUS,11,2011,-38.1439,145.2953
GBIF,4197,E_AUS,11,2011,-38.1311,146.8125
GBIF,4199,E_AUS,11,2011,-38.1332,146.8132
GBIF,4201,E_AUS,11,2011,-38.0833,142.6365
GBIF,4203,E_AUS,11,2011,-36.7471,146.0238
GBIF,4205,E_AUS,11,2011,-36.7558,146.1179
GBIF,4207,E_AUS,11,2011,-37.0586,145.0518
GBIF,4209,E_AUS,11,2011,-36.54,145.14
GBIF,4211,E_AUS,11,2011,-36.2942,145.8307
GBIF,4213,E_AUS,11,2011,-36.5277,145.9559
GBIF,4215,E_AUS,11,2011,-36.2984,145.4666
GBIF,4217,E_AUS,11,2011,-36.6868,146.2782
GBIF,4219,E_AUS,11,2011,-36.1293,142.4117
GBIF,4221,E_AUS,11,2011,-38.1116,144.0423
GBIF,4223,E_AUS,11,2011,-38.0739,144.0417
GBIF,4225,E_AUS,11,2011,-36.8038,141.8136
GBIF,4227,E_AUS,12,2011,-35.11655,138.67586
GBIF,4229,E_AUS,12,2011,-36.7,145.5
GBIF,4232,E_AUS,12,2011,-38.2,147.2
GBIF,4235,E_AUS,12,2011,-36.5,143.3
GBIF,4238,E_AUS,12,2011,-37.2,143.7
GBIF,4242,E_AUS,12,2011,-37,144.4
GBIF,4245,E_AUS,12,2011,-36.8,144.5
GBIF,4247,E_AUS,12,2011,-37,142.6
GBIF,4249,E_AUS,12,2011,-37.3,143
GBIF,4251,E_AUS,12,2011,-37.7819,144.7611
GBIF,4253,E_AUS,12,2011,-37.5697,144.9569
GBIF,4255,E_AUS,12,2011,-37.707,144.472
GBIF,4257,E_AUS,12,2011,-38.1306,146.8177
GBIF,4259,E_AUS,12,2011,-38.1272,146.8323
GBIF,4261,E_AUS,12,2011,-38.288,147.243
GBIF,4263,E_AUS,12,2011,-36.5382,143.3851
GBIF,4265,E_AUS,12,2011,-37.0707,140.9716
GBIF,4267,E_AUS,12,2011,-37.2084,143.7287
GBIF,4269,E_AUS,12,2011,-36.687,145.545
GBIF,4271,E_AUS,12,2011,-37.1421,144.3608
GBIF,4273,E_AUS,12,2011,-36.9905,144.3592
GBIF,4275,E_AUS,12,2011,-37.0154,144.4803
GBIF,4277,E_AUS,12,2011,-36.8151,145.6201
GBIF,4279,E_AUS,12,2011,-36.7874,145.5196
GBIF,4281,E_AUS,12,2011,-37.0792,142.6072
GBIF,3583,S_AFR,1,2011,-33.971667,24.782222
GBIF,4055,S_AFR,8,2011,-33.611667,18.743056
GBIF,4109,S_AFR,9,2011,-33.4835,18.59167
GBIF,3183,E_AUS,1,2012,-33.762492,150.954404
GBIF,3185,E_AUS,1,2012,-34.89013,138.79746
GBIF,3187,E_AUS,1,2012,-36.4,143
GBIF,3190,E_AUS,1,2012,-36.2,143.3
GBIF,3193,E_AUS,1,2012,-36.6,144.1
GBIF,3195,E_AUS,1,2012,-36.8,142.8
GBIF,3197,E_AUS,1,2012,-36.8,142.9
GBIF,3199,E_AUS,1,2012,-36.8782,142.6777
GBIF,3201,E_AUS,1,2012,-38.0203,145.2847
GBIF,3203,E_AUS,1,2012,-36.2764,143.4889
GBIF,3205,E_AUS,1,2012,-36.854,142.825
GBIF,3207,E_AUS,1,2012,-36.8389,142.9081
GBIF,3209,E_AUS,1,2012,-36.6057,144.1816
GBIF,3211,E_AUS,1,2012,-36.2529,143.3794
GBIF,3213,E_AUS,1,2012,-36.3998,143.2808
GBIF,3215,E_AUS,1,2012,-36.5208,144.4458
GBIF,3219,E_AUS,2,2012,-36.9,143.9
GBIF,3221,E_AUS,2,2012,-37.2,143
GBIF,3223,E_AUS,2,2012,-38.005,145.341
GBIF,3225,E_AUS,2,2012,-36.293,146.185
GBIF,3227,E_AUS,2,2012,-37.2924,143.0318
GBIF,3229,E_AUS,2,2012,-38.1012,145.6041
GBIF,3234,E_AUS,3,2012,-36.8,144
GBIF,3238,E_AUS,3,2012,-38.1731,146.4425
GBIF,3240,E_AUS,3,2012,-36.8361,144.0229
GBIF,3242,E_AUS,3,2012,-36.7724,144.0658
GBIF,3253,E_AUS,4,2012,-37.5269,144.9072
GBIF,3255,E_AUS,4,2012,-36.3761,141.2236
GBIF,3257,E_AUS,4,2012,-38.168,145.956
GBIF,3259,E_AUS,4,2012,-37.0564,143.3419
GBIF,3264,E_AUS,5,2012,-34.77584,138.97692
GBIF,3266,E_AUS,5,2012,-33.76582,150.89339
GBIF,3268,E_AUS,5,2012,-35.582338,149.11352
GBIF,3270,E_AUS,5,2012,-37.9386,145.0797
GBIF,3272,E_AUS,5,2012,-38.3688,143.5895
GBIF,3274,E_AUS,5,2012,-36.82,144.23
GBIF,3276,E_AUS,5,2012,-38.154,145.919
GBIF,3278,E_AUS,5,2012,-38.095,145.169
GBIF,3280,E_AUS,5,2012,-35.5532,143.7148
GBIF,3282,E_AUS,6,2012,-37.2466,140.87378
GBIF,3284,E_AUS,6,2012,-37.25526,140.8751
GBIF,3287,E_AUS,6,2012,-35.43305,138.84578
GBIF,3289,E_AUS,6,2012,-35.27166,138.69722
GBIF,3291,E_AUS,6,2012,-37.5006,144.5986
GBIF,3293,E_AUS,6,2012,-37.64,144.91
GBIF,3295,E_AUS,6,2012,-37.6438,144.3468
GBIF,3297,E_AUS,6,2012,-35.7767,143.5855
GBIF,3299,E_AUS,6,2012,-35.7794,143.5889
GBIF,3301,E_AUS,6,2012,-36.7936,143.9477
GBIF,3303,E_AUS,6,2012,-36.7878,143.9408
GBIF,3305,E_AUS,6,2012,-36.9512,144.0656
GBIF,3307,E_AUS,6,2012,-36.95,144.066
GBIF,3309,E_AUS,6,2012,-36.9548,144.0668
GBIF,3311,E_AUS,6,2012,-36.809,144.078
GBIF,3313,E_AUS,6,2012,-37.6412,144.3399
GBIF,3315,E_AUS,6,2012,-36.9152,143.3077
GBIF,3317,E_AUS,6,2012,-37.174,144.049
GBIF,3319,E_AUS,6,2012,-37.6383,144.3346
GBIF,3321,E_AUS,6,2012,-36.98,144.72
GBIF,3323,E_AUS,6,2012,-36.0966,147.1844
GBIF,3325,E_AUS,6,2012,-36.3748,146.5704
GBIF,3327,E_AUS,6,2012,-36.3969,146.5799
GBIF,3329,E_AUS,6,2012,-37.0872,144.2889
GBIF,3331,E_AUS,6,2012,-37.0868,144.2932
GBIF,3333,E_AUS,6,2012,-37.1248,144.1122
GBIF,3336,E_AUS,6,2012,-36.9132,143.3114
GBIF,3338,E_AUS,6,2012,-36.9729,144.0887
GBIF,3340,E_AUS,6,2012,-37.6388,144.3384
GBIF,3342,E_AUS,6,2012,-37.6411,144.3323
GBIF,3344,E_AUS,6,2012,-37.6392,144.3375
GBIF,3346,E_AUS,6,2012,-37.6428,144.3322
GBIF,3348,E_AUS,6,2012,-37.6385,144.3364
GBIF,3350,E_AUS,6,2012,-37.6384,144.3375
GBIF,3352,E_AUS,6,2012,-37.1325,144.2674
GBIF,3354,E_AUS,6,2012,-36.98,144.714
GBIF,3356,E_AUS,6,2012,-37.1327,144.2642
GBIF,3358,E_AUS,6,2012,-37.098,143.142
GBIF,3360,E_AUS,6,2012,-37.1706,144.0483
GBIF,3366,E_AUS,7,2012,-36.8336,143.8911
GBIF,3369,E_AUS,7,2012,-38.1,145.3
GBIF,3371,E_AUS,8,2012,-35.09088,147.354862
GBIF,3373,E_AUS,8,2012,-35.03693,138.99692
GBIF,3375,E_AUS,8,2012,-35.04171,138.99811
GBIF,3377,E_AUS,8,2012,-35.04159,139.00191
GBIF,3379,E_AUS,8,2012,-34.551115,148.039499
GBIF,3381,E_AUS,8,2012,-35.27266,149.43972
GBIF,3383,E_AUS,8,2012,-38.34,144.28
GBIF,3385,E_AUS,8,2012,-36.7906,145.2542
GBIF,3387,E_AUS,8,2012,-37.695,145.278
GBIF,3389,E_AUS,8,2012,-34.683889,138.552778
GBIF,3391,E_AUS,8,2012,-34.781944,138.486667
GBIF,3393,E_AUS,9,2012,-33.026948,149.260471
GBIF,3395,E_AUS,9,2012,-29.927229,150.632647
GBIF,3397,E_AUS,9,2012,-29.917196,150.632025
GBIF,3399,E_AUS,9,2012,-29.920139,150.644724
GBIF,3401,E_AUS,9,2012,-32.835686,147.917392
GBIF,3404,E_AUS,9,2012,-32.591501,147.342642
GBIF,3406,E_AUS,9,2012,-33.09262,138.24534
GBIF,3408,E_AUS,9,2012,-33.82466,138.78564
GBIF,3412,E_AUS,9,2012,-35.019332,146.917133
GBIF,3418,E_AUS,9,2012,-37.7658,144.7366
GBIF,3420,E_AUS,9,2012,-36.4162,143.0995
GBIF,3422,E_AUS,9,2012,-36.4188,143.3488
GBIF,3424,E_AUS,9,2012,-37.4447,142.8595
GBIF,3426,E_AUS,9,2012,-37.97,144.7
GBIF,3428,E_AUS,9,2012,-36.7953,145.2544
GBIF,3430,E_AUS,9,2012,-33.88458,148.15405
GBIF,3438,E_AUS,9,2012,-27.54021,152.125806
GBIF,3440,W_AUS,9,2012,-32.213306,115.90444
GBIF,3442,E_AUS,10,2012,-33.507961,150.962514
GBIF,3444,E_AUS,10,2012,-30.506489,151.476016
GBIF,3446,E_AUS,10,2012,-31.889618,148.737292
GBIF,3449,E_AUS,10,2012,-32.294381,149.43995
GBIF,3451,E_AUS,10,2012,-35.22004,139.37166
GBIF,3453,E_AUS,10,2012,-35.47744,138.85799
GBIF,3455,E_AUS,10,2012,-35.62423,138.27155
GBIF,3457,E_AUS,10,2012,-35.33635,138.71029
GBIF,3459,E_AUS,10,2012,-35.0246,138.67135
GBIF,3461,E_AUS,10,2012,-34.8371,138.92048
GBIF,3464,E_AUS,10,2012,-34.7799,138.99075
GBIF,3466,E_AUS,10,2012,-35.71523,137.08915
GBIF,3468,E_AUS,10,2012,-34.30004,139.02209
GBIF,3470,E_AUS,10,2012,-35.45316,138.43697
GBIF,3472,E_AUS,10,2012,-34.802832,148.895724
GBIF,3476,E_AUS,10,2012,-37.5387,143.0919
GBIF,3478,E_AUS,10,2012,-37.8892,142.9841
GBIF,3480,E_AUS,10,2012,-37.4146,143.2949
GBIF,3482,E_AUS,10,2012,-37.462,142.868
GBIF,3484,E_AUS,10,2012,-37.909,142.925
GBIF,3486,E_AUS,10,2012,-37.9158,143.0354
GBIF,3488,E_AUS,10,2012,-37.6291,143.0999
GBIF,3491,E_AUS,10,2012,-37.5352,144.0207
GBIF,3493,E_AUS,10,2012,-37.7202,143.4077
GBIF,3495,E_AUS,10,2012,-37.5464,144.9164
GBIF,3497,E_AUS,10,2012,-38.4012,144.1844
GBIF,3499,E_AUS,10,2012,-38.3097,144.3142
GBIF,3501,E_AUS,10,2012,-38.312,144.357
GBIF,3507,W_AUS,10,2012,-20.918152,116.415695
GBIF,3509,E_AUS,10,2012,-35.70774,137.10814
GBIF,3512,E_AUS,11,2012,-34.67883,138.86605
GBIF,3514,E_AUS,11,2012,-34.58949,139.02097
GBIF,3516,E_AUS,11,2012,-34.8374,138.91172
GBIF,3518,E_AUS,11,2012,-34.77786,138.98971
GBIF,3521,E_AUS,11,2012,-37.7479,142.5307
GBIF,3523,E_AUS,11,2012,-37.52,141.74
GBIF,3525,E_AUS,11,2012,-37.3437,144.5422
GBIF,3528,E_AUS,11,2012,-37.8947,142.9792
GBIF,3530,E_AUS,11,2012,-37.8881,142.9894
GBIF,3532,E_AUS,11,2012,-38.4648,144.1025
GBIF,3534,E_AUS,11,2012,-38.3369,144.2647
GBIF,3536,E_AUS,11,2012,-38.268,144.349
GBIF,3538,E_AUS,11,2012,-39.757139,144.000667
GBIF,3546,E_AUS,12,2012,-34.99871,138.77914
GBIF,3548,E_AUS,12,2012,-34.94126,138.72133
GBIF,3550,E_AUS,12,2012,-37.5485,143.2607
GBIF,3552,E_AUS,12,2012,-37.5238,143.7774
GBIF,3554,E_AUS,12,2012,-35.63286,138.19619
GBIF,3556,E_AUS,12,2012,-35.63593,138.19255
GBIF,3558,E_AUS,12,2012,-35.63369,138.19273
GBIF,3560,E_AUS,12,2012,-35.64539,138.19376
GBIF,3562,E_AUS,12,2012,-35.63306,138.19287
GBIF,3388,S_AFR,8,2012,-34.099289,18.885183
GBIF,3435,S_AFR,9,2012,-33.666895,20.159024
GBIF,3504,S_AFR,10,2012,-33.56864,23.72028
GBIF,2641,E_AUS,1,2013,-35.13261,138.67411
GBIF,2643,E_AUS,1,2013,-35.13299,138.66655
GBIF,2645,E_AUS,1,2013,-37.8286,145.2842
GBIF,2647,E_AUS,1,2013,-38.4053,144.1814
GBIF,2651,E_AUS,2,2013,-38.4658,144.0965
GBIF,2653,E_AUS,2,2013,-38.4611,144.0967
GBIF,2664,E_AUS,3,2013,-38.0656,145.5146
GBIF,2666,E_AUS,3,2013,-38.3459,144.3008
GBIF,2683,E_AUS,4,2013,-33.39522,138.83792
GBIF,2685,E_AUS,4,2013,-37.55,143.05
GBIF,2687,E_AUS,4,2013,-38.2092,146.4925
GBIF,2689,E_AUS,4,2013,-38.3202,144.3242
GBIF,2699,E_AUS,5,2013,-32.144139,150.298992
GBIF,2701,E_AUS,5,2013,-33.334478,148.411983
GBIF,2703,E_AUS,5,2013,-33.709553,147.948228
GBIF,2705,E_AUS,5,2013,-32.171618,150.573095
GBIF,2707,E_AUS,5,2013,-32.147466,150.58619
GBIF,2709,E_AUS,5,2013,-33.264536,148.451159
GBIF,2711,E_AUS,5,2013,-33.266584,148.452588
GBIF,2713,E_AUS,5,2013,-33.267522,148.467956
GBIF,2715,E_AUS,5,2013,-33.263578,148.467407
GBIF,2726,E_AUS,5,2013,-34.5663,142.4049
GBIF,2728,E_AUS,5,2013,-38.3109,146.4023
GBIF,2730,E_AUS,5,2013,-38.5244,145.3748
GBIF,2732,E_AUS,5,2013,-35.03349,138.85271
GBIF,2739,E_AUS,6,2013,-36.64112,140.89858
GBIF,2743,E_AUS,6,2013,-36.8361,144.2386
GBIF,2745,E_AUS,6,2013,-37.6658,145.1667
GBIF,2747,E_AUS,6,2013,-38.2555,144.3417
GBIF,2749,E_AUS,7,2013,-35.831303,144.924494
GBIF,2751,E_AUS,7,2013,-35.149717,147.308799
GBIF,2753,E_AUS,7,2013,-34.65775,138.87929
GBIF,2755,E_AUS,7,2013,-34.65979,138.87974
GBIF,2757,E_AUS,7,2013,-36.6734,140.8694
GBIF,2759,E_AUS,7,2013,-34.64643,138.81933
GBIF,2761,E_AUS,7,2013,-37.5858,144.7328
GBIF,2763,E_AUS,7,2013,-37.5867,144.7325
GBIF,2765,E_AUS,7,2013,-38.1286,145.2886
GBIF,2768,E_AUS,7,2013,-34.86094,138.70729
GBIF,2770,E_AUS,8,2013,-33.898148,151.236681
GBIF,2776,E_AUS,8,2013,-34.64511,138.81597
GBIF,2778,E_AUS,8,2013,-34.66643,138.84252
GBIF,2780,E_AUS,8,2013,-34.66803,138.84247
GBIF,2782,E_AUS,8,2013,-34.66921,138.84284
GBIF,2784,E_AUS,8,2013,-34.67444,138.8469
GBIF,2786,E_AUS,8,2013,-34.67081,138.84392
GBIF,2788,E_AUS,8,2013,-33.666042,150.935274
GBIF,2790,E_AUS,8,2013,-37.6625,144.8506
GBIF,2794,E_AUS,8,2013,-34.89536,138.62105
GBIF,2796,E_AUS,8,2013,-34.91368,138.55023
GBIF,2798,E_AUS,8,2013,-34.91403,138.55442
GBIF,2800,E_AUS,8,2013,-34.90265,138.61454
GBIF,2802,E_AUS,8,2013,-34.90682,138.61426
GBIF,2804,E_AUS,8,2013,-34.91,138.57345
GBIF,2806,E_AUS,8,2013,-34.90081,138.61695
GBIF,2808,E_AUS,8,2013,-34.91363,138.5502
GBIF,2810,E_AUS,8,2013,-34.91107,138.55751
GBIF,2812,E_AUS,8,2013,-34.89522,138.62171
GBIF,2818,E_AUS,9,2013,-35.138546,147.751681
GBIF,2821,E_AUS,9,2013,-33.267436,148.472185
GBIF,2823,E_AUS,9,2013,-33.262552,148.458877
GBIF,2825,E_AUS,9,2013,-33.264784,148.453106
GBIF,2827,E_AUS,9,2013,-33.267507,148.472304
GBIF,2829,E_AUS,9,2013,-35.72806,136.89524
GBIF,2831,E_AUS,9,2013,-34.618,138.76941
GBIF,2833,E_AUS,9,2013,-35.07488,138.72694
GBIF,2835,E_AUS,9,2013,-35.580645,149.118562
GBIF,2839,E_AUS,9,2013,-37.4873,143.2404
GBIF,2841,E_AUS,9,2013,-37.5494,143.6375
GBIF,2843,E_AUS,9,2013,-37.6194,143.1966
GBIF,2845,E_AUS,9,2013,-38.1558,144.5852
GBIF,2847,E_AUS,9,2013,-38.4561,144.1083
GBIF,2853,E_AUS,9,2013,-33.122996,147.41215
GBIF,2855,E_AUS,9,2013,-33.122536,147.41218
GBIF,2858,E_AUS,9,2013,-32.728558,145.575272
GBIF,2862,E_AUS,9,2013,-33.1212,147.412335
GBIF,2867,E_AUS,9,2013,-37.716667,144.966667
GBIF,2869,E_AUS,9,2013,-34.91873,138.53428
GBIF,2871,E_AUS,9,2013,-34.91789,138.54256
GBIF,2873,E_AUS,9,2013,-34.91656,138.53998
GBIF,2875,E_AUS,9,2013,-34.92736,138.52239
GBIF,2877,E_AUS,9,2013,-34.93126,138.51745
GBIF,2879,E_AUS,9,2013,-34.91288,138.55385
GBIF,2881,E_AUS,9,2013,-34.9225,138.52165
GBIF,2883,E_AUS,9,2013,-34.9261,138.52219
GBIF,2885,E_AUS,9,2013,-34.9143,138.54732
GBIF,2887,E_AUS,9,2013,-34.93483,138.49885
GBIF,2889,E_AUS,9,2013,-34.92937,138.5216
GBIF,2891,E_AUS,9,2013,-34.91614,138.54504
GBIF,2893,E_AUS,9,2013,-34.92898,138.5205
GBIF,2895,E_AUS,9,2013,-34.93137,138.51741
GBIF,2897,E_AUS,9,2013,-34.932,138.51746
GBIF,2899,E_AUS,9,2013,-34.91796,138.54288
GBIF,2901,E_AUS,9,2013,-34.93292,138.50788
GBIF,2903,E_AUS,9,2013,-34.92644,138.52247
GBIF,2905,E_AUS,9,2013,-34.93524,138.49936
GBIF,2907,E_AUS,9,2013,-34.92967,138.51943
GBIF,2909,E_AUS,9,2013,-34.91751,138.52548
